time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
0.0544,1.4716,0.122,0.1056,1.464,0.077,0.086,0.0496,0.0876,30
0.1544,1.53,0.1444,0.0986,1.464,0.077,0.087,0.0951,0.1029,29
0.2544,1.437,0.1685,0.1207,1.464,0.077,0.087,0.1011,0.0967,29
0.3544,1.3685,0.0205,0.1212,1.464,0.077,0.087,0.1161,0.0893,29
0.4544,1.4547,0.1222,0.1429,1.464,0.077,0.087,0.0725,0.0724,34
0.5544,1.4078,0.1267,0.0367,1.464,0.077,0.087,0.0903,0.0919,26
0.6544,1.439,0.1349,0.1176,1.464,0.077,0.086,0.0706,0.0791,31
0.7544,1.4448,0.1407,0.1041,1.464,0.077,0.087,0.0687,0.0738,27
0.8544,1.4032,0.1986,0.2369,1.464,0.077,0.087,0.2023,0.0962,25
0.9544,1.4868,0.0473,0.0456,1.464,0.077,0.086,0.055,0.061,24
1.0544,1.4583,0.1452,0.0745,1.464,0.0775,0.087,0.0691,0.0941,28
1.1544,1.4486,0.1353,0.0616,1.465,0.078,0.0935,0.0676,0.0688,26
1.2544,1.4091,0.1576,0.0451,1.484,0.071,0.132,0.1437,0.1027,25
1.3544,1.4583,0.0444,0.0101,1.514,0.058,0.152,0.153,0.078,27
1.4544,1.3581,0.1739,0.169,1.544,0.038,0.158,0.2306,0.0676,31
1.5544,1.4356,0.1276,0.0015,1.552,0.024,0.161,0.223,0.086,27
1.6544,1.4306,0.0854,0.1658,1.5395,0.022,0.164,0.126,0.1063,28
1.7544,1.4108,0.128,0.0838,1.5125,0.03,0.168,0.1644,0.1087,28
1.8544,1.4675,0.146,0.0329,1.484,0.0465,0.174,0.1734,0.089,30
1.9544,1.5495,0.0434,0.0974,1.461,0.063,0.183,0.1247,0.0628,27
2.0544,1.5598,0.0277,0.0614,1.4425,0.072,0.2015,0.188,0.0723,32
2.1544,1.5032,0.0666,0.253,1.428,0.076,0.226,0.0805,0.0463,29
2.2544,1.517,0.1095,0.2162,1.418,0.078,0.255,0.1109,0.113,30
2.3544,1.5552,0.0731,0.1726,1.413,0.081,0.2925,0.1861,0.0571,30
2.4544,1.544,-0.0161,0.0918,1.411,0.084,0.34,0.2989,0.0647,32
2.5544,1.4184,0.0794,0.2506,1.411,0.085,0.393,0.1427,0.0764,26
2.6544,1.437,0.0541,0.1919,1.41,0.086,0.451,0.2624,0.0952,29
2.7544,1.4192,0.0644,0.1325,1.41,0.086,0.511,0.3792,0.1043,23
2.8544,1.4705,-0.4115,-0.5052,1.411,0.084,0.576,1.1909,1.334,30
2.9544,1.4214,0.1145,0.2187,1.412,0.083,0.652,0.4346,0.0789,29
3.0544,1.3775,0.1197,0.2871,1.413,0.084,0.7295,0.4453,0.0843,28
3.1544,1.4079,0.0475,0.1665,1.414,0.087,0.812,0.6468,0.2137,31
3.2544,1.4593,-0.0225,0.204,1.4165,0.091,0.8955,0.7021,0.1769,26
3.3544,1.3931,0.1372,0.2986,1.419,0.095,0.976,0.6792,0.0749,31
3.4544,1.3877,0.1311,0.3629,1.424,0.097,1.071,0.7098,0.0878,29
3.5544,1.4291,0.1215,0.4106,1.43,0.098,1.141,0.7307,0.0664,25
3.6544,1.4096,0.1168,0.3103,1.44,0.098,1.212,0.9024,0.1023,33
3.7544,1.3503,0.1162,0.5459,1.451,0.095,1.282,0.7432,0.0583,29
3.8544,1.4051,0.0801,0.5462,1.459,0.093,1.342,0.7978,0.1595,32
3.9544,1.3464,0.112,0.6495,1.465,0.093,1.394,0.7541,0.0651,25
4.0544,1.4363,0.1307,0.6348,1.467,0.093,1.4325,0.7992,0.0657,24
4.1544,1.3957,0.1613,0.6521,1.466,0.093,1.466,0.8197,0.0633,25
4.2544,1.3916,0.1505,0.7896,1.464,0.09,1.4955,0.7122,0.0386,26
4.3544,1.4041,0.1248,0.8236,1.462,0.086,1.523,0.7029,0.0433,29
4.4544,1.4383,0.134,0.7726,1.46,0.084,1.542,0.7713,0.0543,27
4.5544,1.4379,0.1472,1.0103,1.459,0.084,1.554,0.5478,0.0514,23
4.6544,1.396,0.1316,1.1314,1.46,0.085,1.564,0.4398,0.1114,26
4.7544,1.3984,0.1141,1.1777,1.463,0.084,1.573,0.4016,0.0486,33
4.8544,1.3888,0.1081,1.1516,1.464,0.083,1.579,0.4347,0.0796,27
4.9544,1.2282,-0.7196,1.0998,1.466,0.082,1.58,0.9642,1.7198,17
5.0544,1.4068,0.1001,1.3029,1.466,0.081,1.58,0.284,0.0356,30
5.1544,1.4087,0.1122,1.3465,1.466,0.078,1.579,0.2419,0.1148,29
5.2544,1.0669,-0.113,1.348,1.467,0.078,1.579,0.4999,0.8623,29
5.3544,1.4537,0.1109,1.4442,1.466,0.08,1.574,0.134,0.0588,30
5.4544,1.4617,0.1427,1.5086,1.464,0.077,1.563,0.0853,0.0488,21
5.5544,1.4929,0.118,1.5483,1.465,0.072,1.5495,0.0538,0.066,28
5.6544,1.4742,0.0909,1.6596,1.467,0.074,1.529,0.1319,0.046,25
5.7544,1.462,0.023,0.752,1.466,0.0875,1.5075,0.7583,1.3236,22
5.8544,1.5276,0.1058,1.7,1.463,0.1145,1.4815,0.228,0.0639,30
5.9544,-9676.7963,-36985.8478,129245.9104,1.456,0.1565,1.4545,134780.4231,1.6482,24
6.0544,0.6753,-0.2256,-0.079,1.447,0.2015,1.4295,1.7474,1.2679,24
6.1544,1.4582,0.1255,1.7396,1.431,0.256,1.401,0.3638,0.0905,33
6.2544,1.4868,0.0549,1.7111,1.403,0.317,1.3715,0.4371,0.0729,32
6.3544,1.4452,0.1074,1.7567,1.368,0.368,1.3415,0.4962,0.0611,26
6.4544,1.4914,0.1091,1.8294,1.33,0.415,1.317,0.6182,0.0594,27
6.5544,1.4873,0.1612,1.8588,1.288,0.461,1.291,0.6723,0.0719,27
6.6544,1.5089,0.1409,1.7505,1.241,0.511,1.265,0.6667,0.0461,31
6.7544,1.4884,0.1184,1.758,1.1905,0.5595,1.2415,0.7417,0.0337,26
6.8544,1.5173,0.0868,1.8789,1.146,0.5985,1.2215,0.9121,0.0873,22
6.9544,1.5289,0.0729,1.846,1.102,0.634,1.205,0.9529,0.0692,23
7.0544,1.5057,0.1306,1.6888,1.049,0.673,1.189,0.8675,0.0715,31
7.1544,1.4721,0.1164,1.8452,0.988,0.712,1.172,1.0209,0.0606,29
7.2544,1.5098,0.0593,1.8674,0.926,0.748,1.158,1.1482,0.0693,29
7.3544,1.9302,-0.2537,1.6788,0.868,0.7765,1.146,1.5727,0.8982,24
7.4544,1.5628,0.0769,1.7395,0.812,0.799,1.136,1.2039,0.0589,25
7.5544,1.5254,0.1126,1.8294,0.7515,0.8215,1.126,1.2634,0.0554,26
7.6544,1.4714,0.0955,1.8677,0.686,0.843,1.118,1.3182,0.0586,27
7.7544,1.4974,0.0557,1.8392,0.615,0.859,1.11,1.3984,0.0381,27
7.8544,1.476,0.1372,1.7402,0.538,0.871,1.109,1.3479,0.0498,29
7.9544,1.5134,0.1062,1.6147,0.449,0.88,1.108,1.4101,0.0535,33
8.0544,1.4889,0.1492,1.6543,0.354,0.886,1.112,1.4577,0.0674,31
8.1544,1.4977,0.153,1.6332,0.2625,0.889,1.114,1.5287,0.0429,28
8.2544,1.5226,0.1945,1.6528,0.164,0.89,1.122,1.6159,0.0843,32
8.3544,1.5093,0.2377,1.5876,0.061,0.887,1.132,1.6512,0.0536,36
8.4544,1.5307,0.2153,1.5492,-0.048,0.877,1.146,1.7586,0.1419,33
8.5544,1.4628,0.3233,1.5779,-0.1495,0.8625,1.16,1.7506,0.0457,30
8.6544,1.4532,0.3471,1.5868,-0.245,0.847,1.173,1.818,0.0676,29
8.7544,1.3982,0.384,1.5355,-0.333,0.829,1.188,1.821,0.0504,27
8.8544,1.4318,0.3897,1.4809,-0.4195,0.8075,1.2065,1.9176,0.0932,30
8.9544,1.3286,0.4434,1.6204,-0.5115,0.7775,1.2285,1.9108,0.0583,32
9.0544,1.3722,0.4292,1.5079,-0.597,0.743,1.253,2.0103,0.1515,27
9.1544,1.2931,0.5036,1.469,-0.6805,0.7075,1.2785,1.9932,0.0764,30
9.2544,1.2523,0.5661,1.4284,-0.763,0.6715,1.3035,2.0219,0.0556,30
9.3544,1.2187,0.5687,1.3091,-0.839,0.636,1.331,2.059,0.0587,29
9.4544,1.159,0.5843,1.3294,-0.903,0.6015,1.3565,2.0623,0.0382,24
9.5544,1.1597,0.6456,1.3636,-0.969,0.561,1.384,2.1305,0.0532,35
9.6544,1.1201,0.6821,1.3625,-1.035,0.5125,1.4155,2.1624,0.0599,32
9.7544,1.0528,0.7099,1.395,-1.094,0.468,1.4465,2.161,0.0543,28
9.8544,0.5141,0.5426,0.7533,-1.151,0.425,1.475,1.8185,1.2153,27
9.9544,0.9683,0.7599,1.42,-1.207,0.383,1.504,2.2093,0.0464,31
10.0544,0.829,0.0587,0.3578,-1.262,0.336,1.536,2.416,1.1622,27
10.1544,0.9027,0.831,1.3342,-1.311,0.291,1.562,2.29,0.0954,29
10.2544,0.8359,0.8184,1.323,-1.355,0.246,1.588,2.2799,0.0511,27
10.3544,0.6306,0.7309,1.3872,-1.3945,0.2025,1.613,2.105,0.3343,28
10.4544,0.7295,0.8446,1.2924,-1.425,0.162,1.637,2.2862,0.0406,25
10.5544,0.6439,0.9036,1.2998,-1.4495,0.1265,1.6575,2.2615,0.1247,24
10.6544,0.6038,0.8893,1.3018,-1.4725,0.0885,1.6785,2.257,0.0602,28
10.7544,0.5415,0.9063,1.3132,-1.494,0.047,1.701,2.2432,0.0436,29
10.8544,0.4872,0.899,1.3116,-1.5135,0.0015,1.7245,2.2313,0.0449,34
10.9544,0.4948,0.8706,1.3304,-1.5265,-0.041,1.7465,2.2561,0.0441,26
11.0544,0.4188,0.8812,1.3666,-1.534,-0.082,1.765,2.2135,0.055,27
11.1544,0.3587,0.8912,1.3133,-1.535,-0.119,1.782,2.1968,0.0461,23
11.2544,0.259,0.9058,1.3015,-1.532,-0.159,1.797,2.1417,0.0441,34
11.3544,0.2475,0.8909,1.3278,-1.521,-0.202,1.814,2.135,0.044,29
11.4544,0.199,0.8922,1.3006,-1.505,-0.239,1.826,2.1117,0.064,31
11.5544,0.0947,0.8798,1.2241,-1.48,-0.275,1.836,2.0464,0.061,27
11.6544,0.0806,0.848,1.284,-1.452,-0.301,1.842,1.9951,0.09,29
11.7544,-0.0332,0.8824,1.5007,-1.417,-0.323,1.848,1.8677,0.1733,31
11.8544,0.2373,0.6666,0.824,-1.3795,-0.342,1.851,2.1648,0.8508,24
11.9544,-0.1389,0.8283,1.2663,-1.3415,-0.3585,1.853,1.7885,0.0732,30
12.0544,-0.253,0.8394,1.4132,-1.29,-0.377,1.85,1.6571,0.0494,31
12.1544,-0.3053,0.8537,1.3988,-1.24,-0.392,1.846,1.6203,0.042,29
12.2544,-0.3655,0.8407,1.4349,-1.193,-0.402,1.84,1.547,0.0761,23
12.3544,-0.5061,0.8442,1.3442,-1.142,-0.407,1.834,1.4865,0.1424,26
12.4544,-0.9569,0.7412,0.7821,-1.081,-0.408,1.824,1.5562,1.172,27
12.5544,-0.6511,0.8045,1.3405,-1.015,-0.403,1.814,1.3471,0.0963,31
12.6544,-0.6053,0.6687,1.2916,-0.9445,-0.3965,1.8,1.2281,0.0788,28
12.7544,-0.6755,0.6477,1.3599,-0.8755,-0.3875,1.786,1.1372,0.0826,26
12.8544,-0.7218,0.691,1.3713,-0.805,-0.375,1.77,1.1411,0.0583,27
12.9544,-0.7705,0.6924,1.4439,-0.7305,-0.3595,1.754,1.0974,0.0844,26
13.0544,-0.8694,0.6372,1.515,-0.656,-0.342,1.737,1.0265,0.045,26
13.1544,-0.9041,0.6307,1.4435,-0.5735,-0.3205,1.7155,1.0431,0.054,32
13.2544,-0.9693,0.626,1.4104,-0.4915,-0.295,1.6915,1.0749,0.0613,26
13.3544,-1.0006,0.5403,1.4524,-0.408,-0.266,1.665,1.023,0.061,31
13.4544,-1.0418,0.5182,1.4607,-0.322,-0.233,1.636,1.0551,0.046,29
13.5544,-1.0635,0.4759,1.4446,-0.235,-0.198,1.61,1.0807,0.083,29
13.6544,-1.1293,0.4523,1.522,-0.1455,-0.1575,1.58,1.1589,0.0659,28
