time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
0.0524,1.3072,0.0364,0.1332,1.315,0.033,0.085,0.0489,0.0529,45
0.1524,1.3214,0.0211,0.1404,1.315,0.033,0.085,0.057,0.0443,47
0.2524,1.3025,0.0183,0.1569,1.315,0.033,0.085,0.0744,0.0501,46
0.3524,1.3016,0.0282,0.1714,1.315,0.033,0.085,0.0876,0.0532,48
0.4524,1.2949,0.0325,0.1739,1.315,0.033,0.085,0.0912,0.0576,47
0.5524,1.2927,0.0322,0.1169,1.315,0.033,0.085,0.0389,0.0555,46
0.6524,1.2973,0.0239,0.1513,1.315,0.033,0.085,0.0692,0.0555,48
0.7524,1.3151,0.0178,0.1508,1.315,0.033,0.085,0.0675,0.0519,46
0.8524,1.2875,0.0279,0.1535,1.315,0.033,0.088,0.0712,0.0456,48
0.9524,1.2907,0.0389,0.1519,1.3545,0.0095,0.1545,0.0703,0.0571,48
1.0524,1.3084,0.0267,0.1661,1.408,-0.0285,0.163,0.1139,0.0544,48
1.1524,1.2933,0.0321,0.11,1.405,-0.029,0.164,0.1383,0.0478,47
1.2524,1.3111,0.0303,0.1685,1.3635,-0.0035,0.1685,0.0624,0.0512,46
1.3524,1.2955,0.0286,0.1737,1.319,0.019,0.182,0.0267,0.0519,47
1.4524,1.3006,0.0175,0.1558,1.294,0.024,0.2135,0.0584,0.0545,48
1.5524,1.3028,0.0326,0.1459,1.29,0.024,0.2645,0.1196,0.062,48
1.6524,1.3023,0.0263,0.1509,1.294,0.027,0.336,0.1852,0.0544,47
1.7524,1.3016,0.0509,0.1676,1.296,0.032,0.429,0.2621,0.0566,48
1.8524,1.2951,0.038,0.134,1.296,0.036,0.536,0.402,0.0549,45
1.9524,1.2982,0.0238,0.1822,1.299,0.035,0.6545,0.4725,0.0593,46
2.0524,1.2598,0.0476,0.1303,1.303,0.028,0.782,0.6534,0.0611,47
2.1524,1.2908,0.0335,0.1862,1.306,0.023,0.918,0.7321,0.0517,47
2.2524,1.3751,-0.0091,0.3217,1.307,0.0225,1.0505,0.7327,0.0524,48
2.3524,1.3856,-0.019,0.256,1.308,0.021,1.1745,0.9226,0.0631,48
2.4524,1.4044,-0.0391,0.2649,1.309,0.0185,1.2865,1.0277,0.0596,48
2.5524,1.4045,-0.0514,0.2743,1.312,0.017,1.38,1.1117,0.0544,47
2.6524,1.4077,-0.0353,0.2584,1.314,0.017,1.4545,1.2009,0.0554,48
2.7524,1.3887,-0.0423,0.2653,1.309,0.025,1.5085,1.2475,0.05,48
2.8524,1.3789,-0.019,0.2773,1.302,0.038,1.5435,1.2698,0.053,48
2.9524,1.3218,0.0042,0.2897,1.301,0.04,1.564,1.2749,0.0496,47
