time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
0.0522,1.2651,-0.002,0.1624,1.276,0.02,0.085,0.0812,0.0662,46
0.1522,1.2678,-0.0159,0.1549,1.276,0.02,0.085,0.079,0.0526,47
0.2522,1.251,-0.008,0.152,1.276,0.02,0.085,0.0768,0.0477,47
0.3522,1.252,-0.005,0.1803,1.276,0.02,0.085,0.1013,0.0545,48
0.4522,1.275,-0.0129,0.1885,1.276,0.02,0.085,0.1086,0.0559,46
0.5522,1.2517,-0.0003,0.2023,1.276,0.02,0.085,0.1215,0.0573,46
0.6522,1.2628,-0.0179,0.1382,1.276,0.02,0.085,0.0666,0.0589,47
0.7522,1.2699,-0.0135,0.1492,1.299,0.012,0.132,0.0423,0.0547,49
0.8522,1.2544,-0.0054,0.1728,1.364,-0.019,0.157,0.1116,0.0642,47
0.9522,1.26,-0.0268,0.1618,1.382,-0.038,0.159,0.1226,0.061,46
1.0522,1.2636,-0.0106,0.1432,1.3435,-0.0275,0.165,0.0845,0.0578,48
1.1522,1.2535,-0.0053,0.119,1.289,0.002,0.177,0.0684,0.0493,47
1.2522,1.2703,-0.0069,0.1768,1.2515,0.0285,0.2015,0.0471,0.0594,46
1.3522,1.2521,-0.016,0.1811,1.233,0.036,0.2445,0.0842,0.0566,48
1.4522,1.2518,-0.0055,0.1494,1.23,0.034,0.3125,0.1692,0.0576,48
1.5522,1.271,-0.0104,0.2097,1.229,0.038,0.396,0.1971,0.058,47
1.6522,1.2299,0.0418,0.1318,1.227,0.045,0.502,0.3702,0.0525,48
1.7522,1.2628,0.0227,0.1102,1.228,0.045,0.6255,0.517,0.0522,48
1.8522,1.3225,-0.0096,0.2429,1.235,0.043,0.7625,0.5295,0.0593,48
1.9522,1.3434,-0.0352,0.27,1.242,0.043,0.9005,0.6434,0.0543,48
2.0522,1.3616,-0.0562,0.2692,1.247,0.044,1.03,0.7759,0.056,46
2.1522,1.3733,-0.0451,0.257,1.251,0.043,1.155,0.9106,0.0485,47
2.2522,1.3601,-0.067,0.2794,1.252,0.042,1.268,1.0004,0.0487,47
2.3522,1.3573,-0.0691,0.2747,1.255,0.043,1.3655,1.1013,0.0481,46
2.4522,1.3214,-0.0377,0.2896,1.257,0.039,1.442,1.1568,0.0441,48
2.5522,1.325,-0.0138,0.3242,1.258,0.036,1.499,1.1778,0.0552,47
2.6522,1.273,0.0175,0.2542,1.262,0.029,1.54,1.2859,0.0476,48
2.7522,1.2044,0.0347,0.1908,1.267,0.027,1.563,1.3736,0.0551,47
2.8522,1.1995,0.0627,0.1763,1.268,0.029,1.574,1.3998,0.0604,48
2.9522,1.1949,0.0435,0.1952,1.2655,0.031,1.576,1.3827,0.0511,48
3.0522,1.2099,0.0228,0.3217,1.264,0.029,1.576,1.2554,0.0528,49
3.1522,1.2142,0.0591,0.2776,1.267,0.027,1.573,1.2969,0.0496,48
3.2522,1.1767,0.0529,0.264,1.266,0.0305,1.569,1.3083,0.0504,48
3.3522,1.2111,0.0219,0.3731,1.264,0.033,1.564,1.1921,0.0492,48
3.4522,1.1942,0.0454,0.3463,1.261,0.035,1.561,1.2165,0.0463,48
3.5522,1.2112,0.0261,0.4473,1.254,0.036,1.55,1.1035,0.0476,48
3.6522,1.1919,0.0343,0.4406,1.2405,0.0445,1.5335,1.094,0.0442,48
3.7522,1.2133,0.0243,0.5568,1.236,0.085,1.5125,0.9579,0.0501,48
3.8522,1.202,0.0318,0.5748,1.23,0.158,1.488,0.9223,0.0509,47
3.9522,1.2154,0.0358,0.6888,1.221,0.246,1.466,0.8052,0.0514,49
4.0522,1.2163,0.0319,0.7621,1.2045,0.3235,1.4425,0.7403,0.0556,48
4.1522,1.203,0.0491,0.8063,1.181,0.392,1.4165,0.7003,0.0434,48
4.2522,1.2141,0.0484,0.8481,1.1585,0.4565,1.3905,0.6811,0.0445,48
4.3522,1.2102,0.0246,0.94,1.134,0.519,1.364,0.6558,0.05,47
4.4522,1.2105,0.0406,1.0475,1.112,0.566,1.342,0.6103,0.0515,47
4.5522,1.2373,0.0416,1.0405,1.09,0.595,1.3195,0.637,0.0506,48
4.6522,1.2398,0.041,1.1106,1.067,0.613,1.299,0.6265,0.0495,49
4.7522,1.23,0.0529,1.165,1.0335,0.622,1.2805,0.6131,0.0502,48
4.8522,1.2462,0.0317,1.2225,0.992,0.617,1.262,0.6394,0.0554,47
4.9522,1.2474,0.0387,1.2523,0.946,0.597,1.245,0.6345,0.0545,47
5.0522,1.2553,0.0405,1.3016,0.8965,0.5705,1.228,0.6442,0.0523,48
5.1522,1.2566,0.034,1.342,0.8435,0.5345,1.212,0.6619,0.0543,48
5.2522,1.2449,0.0332,1.4298,0.7855,0.4915,1.198,0.6891,0.0563,48
5.3522,1.2492,0.0419,1.4625,0.7315,0.438,1.1845,0.7087,0.0586,46
5.4522,1.2539,0.0233,1.5591,0.679,0.374,1.173,0.7762,0.0649,49
5.5522,1.2577,0.04,1.5468,0.623,0.295,1.162,0.7848,0.0608,48
5.6522,1.2498,0.0212,1.5888,0.5615,0.206,1.156,0.8337,0.0543,48
