time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
0.0531,1.523,0.0884,0.1559,1.547,0.039,0.086,0.0889,0.0921,48
0.1531,1.5178,0.0849,0.1634,1.547,0.039,0.086,0.0946,0.0935,48
0.2531,1.5212,0.0876,0.1649,1.547,0.039,0.086,0.0962,0.0791,48
0.3531,1.5068,0.0893,0.2051,1.547,0.039,0.086,0.1354,0.0857,47
0.4531,1.5496,0.0923,0.1658,1.547,0.039,0.086,0.096,0.0857,47
0.5531,1.5214,0.0887,0.1316,1.547,0.039,0.086,0.0721,0.0831,44
0.6531,1.5175,0.0713,0.1557,1.547,0.039,0.086,0.0823,0.087,48
0.7531,1.5299,0.0777,0.1354,1.547,0.039,0.086,0.065,0.0886,46
0.8531,1.5234,0.0885,0.1548,1.547,0.039,0.086,0.088,0.0847,45
0.9531,1.5229,0.0789,0.1677,1.559,0.033,0.115,0.0787,0.0871,47
1.0531,1.5279,0.085,0.1821,1.6145,0.0015,0.157,0.1229,0.0954,46
1.1531,1.5177,0.0736,0.1378,1.6425,-0.02,0.162,0.1579,0.0898,48
1.2531,1.5159,0.0924,0.1806,1.6235,-0.012,0.164,0.1508,0.0894,48
1.3531,1.5318,0.1179,0.1723,1.5795,0.014,0.175,0.1143,0.0884,48
1.4531,1.4974,0.0712,0.1141,1.541,0.04,0.198,0.0996,0.0908,47
1.5531,1.5355,0.0883,0.1668,1.518,0.051,0.235,0.0796,0.0912,45
1.6531,1.5058,0.0793,0.1556,1.513,0.052,0.293,0.1403,0.0937,47
1.7531,1.5138,0.0794,0.2106,1.517,0.053,0.371,0.1626,0.0822,47
1.8531,1.5334,0.0792,0.1711,1.522,0.055,0.469,0.2991,0.0907,47
1.9531,1.5208,0.085,0.1795,1.521,0.055,0.585,0.4066,0.0923,47
2.0531,1.522,0.098,0.1825,1.519,0.054,0.713,0.5323,0.0959,47
2.1531,1.4788,0.0758,0.088,1.519,0.05,0.8435,0.757,0.1336,46
2.2531,1.5275,0.0816,0.0746,1.519,0.046,0.978,0.9041,0.0936,49
2.3531,1.5955,0.0608,0.1937,1.52,0.047,1.108,0.9175,0.0779,47
2.4531,1.6088,0.036,0.215,1.52,0.049,1.224,1.013,0.0694,48
2.5531,1.6588,0.0321,0.186,1.5205,0.0515,1.325,1.1476,0.0681,44
2.6531,1.636,0.0057,0.2368,1.52,0.058,1.408,1.1781,0.0763,45
2.7531,1.6527,0.015,0.2594,1.521,0.059,1.4745,1.223,0.0584,46
2.8531,1.6292,0.0159,0.2252,1.521,0.056,1.522,1.3019,0.075,47
2.9531,1.6113,0.0436,0.2547,1.522,0.049,1.5525,1.3009,0.0808,48
3.0531,1.5941,0.0372,0.2337,1.524,0.044,1.569,1.3371,0.0809,48
3.1531,1.5433,0.0515,0.1885,1.526,0.042,1.5775,1.3892,0.0929,48
3.2531,1.524,0.0849,0.1573,1.529,0.04,1.581,1.4245,0.0964,47
3.3531,1.4816,0.1027,0.1311,1.531,0.041,1.5785,1.4495,0.0882,48
3.4531,1.5129,0.1086,0.2186,1.529,0.047,1.574,1.3569,0.0753,46
3.5531,1.5105,0.0977,0.2994,1.529,0.047,1.569,1.2707,0.084,46
3.6531,1.4702,0.1063,0.2306,1.532,0.044,1.563,1.3352,0.093,47
3.7531,1.4722,0.1125,0.3041,1.5335,0.039,1.559,1.2585,0.0684,48
3.8531,1.4733,0.1184,0.2933,1.519,0.0495,1.5555,1.2649,0.0753,46
3.9531,1.4943,0.0951,0.3603,1.497,0.1065,1.55,1.1897,0.071,48
4.0531,1.4893,0.1134,0.3907,1.477,0.207,1.546,1.1592,0.074,47
4.1531,1.5206,0.1011,0.4395,1.452,0.329,1.543,1.1289,0.072,48
4.2531,1.505,0.1229,0.4862,1.416,0.457,1.539,1.1081,0.0617,48
4.3531,1.5162,0.1206,0.5649,1.3725,0.58,1.537,1.0848,0.0635,48
4.4531,1.5017,0.1097,0.59,1.323,0.699,1.534,1.1271,0.0657,48
4.5531,1.5141,0.1045,0.6724,1.2665,0.8125,1.534,1.1423,0.0628,48
4.6531,1.5065,0.1008,0.7293,1.195,0.922,1.533,1.1906,0.0717,49
4.7531,1.4947,0.107,0.792,1.111,1.024,1.533,1.2398,0.066,47
4.8531,1.4929,0.0882,0.8398,1.023,1.113,1.531,1.3224,0.0645,48
4.9531,1.5027,0.081,0.9017,0.929,1.194,1.53,1.4009,0.0678,47
5.0531,1.5025,0.095,0.9909,0.827,1.267,1.526,1.4547,0.0591,48
5.1531,1.5119,0.0612,1.0662,0.7185,1.3305,1.523,1.565,0.0669,48
5.2531,1.5095,0.0586,1.1386,0.6005,1.3865,1.519,1.6535,0.0633,48
5.3531,1.5193,0.0613,1.2219,0.4825,1.431,1.517,1.743,0.0603,48
5.4531,1.503,0.0484,1.2549,0.353,1.467,1.517,1.8449,0.0635,49
5.5531,1.5261,0.073,1.32,0.225,1.49,1.519,1.934,0.059,47
5.6531,1.5085,0.0775,1.353,0.095,1.506,1.517,2.0163,0.0644,48
5.7531,1.5061,0.0754,1.3848,-0.032,1.512,1.515,2.1087,0.0657,47
5.8531,1.4785,0.073,1.4452,-0.1555,1.507,1.515,2.1751,0.0742,48
5.9531,1.4918,0.0743,1.5152,-0.277,1.486,1.515,2.2631,0.0713,48
6.0531,1.4964,0.0723,1.5383,-0.4005,1.4535,1.513,2.3466,0.0683,48
6.1531,1.5191,0.075,1.5909,-0.522,1.4105,1.514,2.4404,0.0736,48
6.2531,1.516,0.0805,1.6243,-0.64,1.359,1.512,2.5091,0.0671,49
6.3531,1.5151,0.1063,1.6323,-0.753,1.3,1.511,2.5659,0.0654,47
6.4531,1.5194,0.0971,1.6552,-0.862,1.2315,1.51,2.6417,0.0592,48
6.5531,1.5094,0.1081,1.6753,-0.966,1.156,1.509,2.6932,0.0772,47
6.6531,1.5052,0.1067,1.6985,-1.063,1.073,1.507,2.7507,0.0691,48
6.7531,1.4962,0.0856,1.7288,-1.15,0.98,1.506,2.8022,0.0666,48
6.8531,1.5049,0.0743,1.7621,-1.2255,0.882,1.506,2.8589,0.0736,48
6.9531,1.5202,0.0691,1.7707,-1.2925,0.779,1.506,2.913,0.0616,48
7.0531,1.5203,0.0797,1.7514,-1.356,0.667,1.508,2.9457,0.0659,49
7.1531,1.5025,0.0669,1.7911,-1.4105,0.551,1.508,2.9665,0.071,48
7.2531,1.5141,0.0812,1.7443,-1.4555,0.434,1.504,3.0001,0.058,48
7.3531,1.5174,0.0736,1.7782,-1.49,0.316,1.503,3.0296,0.0759,47
7.4531,1.5181,0.0737,1.7635,-1.509,0.1915,1.5,3.0408,0.0738,48
7.5531,1.5241,0.0674,1.7763,-1.519,0.0635,1.499,3.0557,0.0683,48
7.6531,1.5175,0.0697,1.7752,-1.521,-0.062,1.499,3.0539,0.0595,48
7.7531,1.5296,0.0623,1.8059,-1.518,-0.188,1.5,3.0731,0.0676,48
7.8531,1.5305,0.0761,1.7638,-1.5015,-0.3135,1.504,3.0679,0.0661,48
7.9531,1.5341,0.0732,1.733,-1.469,-0.436,1.507,3.0543,0.0651,49
8.0531,1.5154,0.0808,1.7626,-1.4245,-0.557,1.507,3.0191,0.0686,48
8.1531,1.5188,0.0866,1.7445,-1.3735,-0.673,1.506,2.9999,0.0645,48
8.2531,1.5123,0.093,1.7398,-1.3165,-0.783,1.503,2.9708,0.0631,48
8.3531,1.5153,0.0836,1.7113,-1.2495,-0.888,1.501,2.9381,0.0663,48
8.4531,1.5171,0.0766,1.7362,-1.171,-0.988,1.501,2.9008,0.0657,48
8.5531,1.5303,0.1045,1.7581,-1.083,-1.079,1.501,2.8803,0.0594,48
8.6531,1.5248,0.076,1.7428,-0.988,-1.162,1.5,2.8117,0.0704,48
8.7531,1.5232,0.0829,1.7381,-0.886,-1.24,1.502,2.7587,0.0629,49
8.8531,1.5177,0.088,1.7286,-0.779,-1.3085,1.504,2.6973,0.0597,48
8.9531,1.5011,0.0893,1.7311,-0.667,-1.3655,1.506,2.6207,0.0539,48
9.0531,1.4935,0.1059,1.7083,-0.5495,-1.4125,1.506,2.5535,0.0653,48
9.1531,1.4677,0.135,1.7297,-0.4265,-1.4505,1.503,2.4806,0.0691,48
9.2531,1.4797,0.1866,1.7466,-0.3025,-1.479,1.501,2.4517,0.0612,46
9.3531,1.5021,0.2244,1.7351,-0.1785,-1.497,1.5,2.4173,0.0644,48
9.4531,1.4603,0.2684,1.7141,-0.049,-1.506,1.499,2.3394,0.0648,49
9.5531,1.4517,0.328,1.7278,0.0795,-1.505,1.498,2.3012,0.0591,48
9.6531,1.4497,0.3625,1.7034,0.2045,-1.49,1.498,2.2415,0.0672,48
9.7531,1.4336,0.4317,1.7276,0.3305,-1.4685,1.4985,2.2091,0.0628,48
9.8531,1.4191,0.4855,1.7166,0.4525,-1.4355,1.498,2.1615,0.0753,48
9.9531,1.3914,0.5396,1.715,0.572,-1.39,1.499,2.1075,0.064,47
10.0531,1.3742,0.5786,1.7504,0.687,-1.3365,1.5005,2.0499,0.0654,48
10.1531,1.3571,0.6319,1.7211,0.793,-1.273,1.502,1.9988,0.0609,47
10.2531,1.3367,0.6965,1.725,0.893,-1.201,1.503,1.9613,0.0583,48
10.3531,1.3324,0.7367,1.7396,0.991,-1.124,1.503,1.9065,0.0617,48
10.4531,1.308,0.7926,1.7343,1.083,-1.039,1.503,1.8598,0.0539,48
10.5531,1.2833,0.8331,1.7613,1.169,-0.942,1.501,1.7977,0.0517,48
10.6531,1.2649,0.8721,1.7825,1.2455,-0.838,1.501,1.7332,0.0593,48
10.7531,1.2474,0.9438,1.7944,1.311,-0.728,1.5,1.6987,0.0591,47
10.8531,1.1952,0.9778,1.7604,1.364,-0.616,1.503,1.6233,0.0583,48
10.9531,1.1566,1.0018,1.7491,1.4115,-0.4985,1.503,1.5416,0.058,48
11.0531,1.1191,1.0547,1.758,1.448,-0.376,1.502,1.4901,0.0553,49
11.1531,1.0695,1.0832,1.7587,1.4775,-0.2455,1.502,1.4135,0.0674,48
11.2531,1.0548,1.1265,1.7724,1.497,-0.1195,1.5,1.3499,0.0557,46
11.3531,1.022,1.1773,1.762,1.502,0.007,1.499,1.2919,0.0577,47
11.4531,0.9921,1.2118,1.7643,1.495,0.14,1.499,1.2132,0.055,47
11.5531,0.9439,1.2411,1.7718,1.479,0.2715,1.499,1.1405,0.0492,48
11.6531,0.8922,1.2503,1.7229,1.451,0.3965,1.499,1.0447,0.067,46
11.7531,0.8442,1.2993,1.6992,1.418,0.508,1.498,0.9979,0.0553,47
11.8531,0.8045,1.3419,1.7196,1.3735,0.6155,1.497,0.9492,0.0574,48
11.9531,0.766,1.3608,1.7594,1.3195,0.725,1.497,0.8829,0.0572,48
12.0531,0.717,1.3856,1.7577,1.259,0.828,1.497,0.8201,0.052,47
12.1531,0.6531,1.4037,1.7362,1.1895,0.93,1.497,0.7546,0.0536,48
12.2531,0.604,1.4132,1.7165,1.111,1.028,1.499,0.6728,0.0546,47
12.3531,0.5662,1.4424,1.7423,1.022,1.118,1.501,0.6092,0.0599,48
12.4531,0.4994,1.4594,1.7549,0.9215,1.1995,1.501,0.5569,0.0604,48
12.5531,0.437,1.4785,1.736,0.816,1.27,1.501,0.4923,0.0615,48
12.6531,0.3955,1.5066,1.7279,0.7095,1.3285,1.502,0.4258,0.0578,46
12.7531,0.3298,1.5058,1.7349,0.599,1.381,1.502,0.3772,0.0617,47
12.8531,0.2739,1.511,1.7538,0.4825,1.4245,1.503,0.3375,0.0594,48
12.9531,0.2296,1.5247,1.751,0.3615,1.4605,1.503,0.2882,0.0607,48
13.0531,0.1759,1.5351,1.7156,0.238,1.487,1.5,0.2295,0.0577,47
13.1531,0.1258,1.5509,1.7056,0.1145,1.5,1.499,0.2131,0.0613,48
13.2531,0.059,1.5539,1.7002,-0.0095,1.504,1.497,0.2202,0.0554,48
13.3531,-0.001,1.523,1.7151,-0.1345,1.502,1.499,0.2549,0.0635,48
13.4531,-0.0495,1.5457,1.6911,-0.263,1.488,1.499,0.2929,0.0514,48
13.5531,-0.1096,1.5331,1.6975,-0.392,1.46,1.5,0.3523,0.0518,49
13.6531,-0.1659,1.53,1.7078,-0.518,1.4215,1.5,0.423,0.0585,48
13.7531,-0.2179,1.5198,1.726,-0.6395,1.371,1.501,0.5005,0.0616,48
13.8531,-0.2525,1.5275,1.6873,-0.7555,1.31,1.501,0.5788,0.0581,48
13.9531,-0.3066,1.4956,1.7115,-0.864,1.245,1.502,0.6461,0.0555,46
14.0531,-0.3479,1.4999,1.714,-0.9615,1.171,1.501,0.728,0.0411,48
14.1531,-0.4177,1.4634,1.7069,-1.054,1.089,1.5,0.7668,0.0551,48
14.2531,-0.4394,1.4503,1.6968,-1.141,1.001,1.499,0.8563,0.0512,48
14.3531,-0.5089,1.4344,1.6992,-1.221,0.902,1.5,0.9111,0.0522,49
14.4531,-0.5688,1.4016,1.7239,-1.296,0.7935,1.501,0.9738,0.0572,48
14.5531,-0.614,1.3972,1.724,-1.3625,0.684,1.5,1.0578,0.0583,48
14.6531,-0.6557,1.3721,1.726,-1.416,0.571,1.5,1.1273,0.0591,47
14.7531,-0.7177,1.336,1.6893,-1.4595,0.455,1.499,1.1673,0.052,48
14.8531,-0.7523,1.3132,1.7002,-1.493,0.336,1.499,1.2426,0.0539,47
14.9531,-0.8101,1.3026,1.7159,-1.519,0.206,1.497,1.324,0.0471,47
15.0531,-0.8596,1.2437,1.6952,-1.535,0.076,1.499,1.3632,0.0551,47
15.1531,-0.8928,1.2422,1.6866,-1.539,-0.064,1.495,1.4699,0.049,49
15.2531,-0.9308,1.1947,1.6944,-1.524,-0.1915,1.497,1.5206,0.0506,48
15.3531,-0.9793,1.1511,1.6659,-1.499,-0.319,1.499,1.5682,0.0608,48
15.4531,-1.0254,1.1277,1.6975,-1.4665,-0.444,1.501,1.6442,0.048,48
15.5531,-1.0592,1.0891,1.7219,-1.4295,-0.5585,1.502,1.703,0.0414,46
15.6531,-1.1077,1.0496,1.6653,-1.3795,-0.669,1.5035,1.7475,0.0587,48
15.7531,-1.1463,1.0158,1.6663,-1.3215,-0.776,1.503,1.8077,0.0483,48
15.8531,-1.1666,0.9686,1.7005,-1.2515,-0.8815,1.503,1.8625,0.0502,48
15.9531,-1.2192,0.934,1.7047,-1.172,-0.981,1.505,1.9259,0.0488,49
16.0531,-1.2482,0.8843,1.7051,-1.082,-1.074,1.505,1.9755,0.06,48
16.1531,-1.2636,0.832,1.6715,-0.986,-1.1605,1.503,2.0188,0.052,48
16.2531,-1.3056,0.7963,1.6795,-0.883,-1.2405,1.501,2.0878,0.0485,48
16.3531,-1.3234,0.7506,1.6819,-0.777,-1.308,1.5,2.1376,0.0457,48
16.4531,-1.3319,0.7114,1.6868,-0.668,-1.3635,1.501,2.1864,0.0431,48
16.5531,-1.3702,0.6622,1.6763,-0.556,-1.4095,1.503,2.2327,0.0446,46
16.6531,-1.3982,0.6043,1.6595,-0.438,-1.4465,1.505,2.2697,0.0467,48
16.7531,-1.4191,0.5643,1.6709,-0.311,-1.476,1.506,2.3277,0.0527,49
16.8531,-1.461,0.5065,1.6449,-0.185,-1.496,1.502,2.3788,0.0608,46
16.9531,-1.4707,0.4566,1.6464,-0.059,-1.503,1.501,2.4196,0.0467,48
17.0531,-1.4868,0.4265,1.6589,0.068,-1.499,1.499,2.4801,0.0423,47
17.1531,-1.489,0.3765,1.6698,0.1955,-1.486,1.5,2.517,0.0437,46
17.2531,-1.5148,0.317,1.6923,0.3155,-1.465,1.5,2.5618,0.0515,48
17.3531,-1.5111,0.2651,1.6522,0.433,-1.434,1.499,2.5865,0.0464,45
17.4531,-1.5288,0.2058,1.6378,0.549,-1.391,1.5,2.6241,0.0471,48
17.5531,-1.538,0.1344,1.6514,0.6645,-1.3365,1.502,2.6527,0.0385,48
17.6531,-1.5287,0.0876,1.6622,0.775,-1.273,1.501,2.6803,0.0465,49
17.7531,-1.5441,0.0441,1.6834,0.882,-1.2035,1.5,2.7342,0.0408,48
17.8531,-1.5568,-0.0074,1.6681,0.985,-1.121,1.497,2.7803,0.0451,48
17.9531,-1.5429,-0.0507,1.6379,1.079,-1.034,1.497,2.8038,0.0436,47
18.0531,-1.5406,-0.1356,1.6387,1.165,-0.939,1.497,2.8259,0.0435,47
18.1531,-1.5506,-0.1696,1.6499,1.243,-0.8385,1.497,2.8766,0.0431,48
18.2531,-1.5469,-0.2208,1.6494,1.314,-0.7375,1.496,2.9113,0.0573,48
18.3531,-1.5403,-0.2877,1.6596,1.3745,-0.624,1.499,2.9385,0.0523,48
18.4531,-1.5151,-0.3365,1.6725,1.423,-0.503,1.499,2.9479,0.0473,49
18.5531,-1.4944,-0.3881,1.6748,1.4575,-0.3775,1.501,2.9571,0.0426,48
18.6531,-1.4873,-0.4285,1.7014,1.48,-0.256,1.502,2.979,0.0496,46
18.7531,-1.4739,-0.481,1.7072,1.494,-0.1355,1.5,2.9951,0.0381,48
18.8531,-1.4464,-0.5388,1.7102,1.497,-0.01,1.499,2.998,0.0406,48
18.9531,-1.436,-0.5899,1.6917,1.495,0.1125,1.499,3.0201,0.0522,48
19.0531,-1.4169,-0.6392,1.7163,1.481,0.237,1.499,3.0353,0.045,47
19.1531,-1.4001,-0.6885,1.6768,1.4545,0.364,1.498,3.0477,0.0432,48
19.2531,-1.3845,-0.7382,1.6462,1.418,0.488,1.499,3.0625,0.0555,49
19.3531,-1.3472,-0.7782,1.6878,1.3765,0.6045,1.498,3.0605,0.034,48
19.4531,-1.3396,-0.8284,1.6609,1.326,0.7155,1.497,3.0848,0.0515,48
19.5531,-1.3078,-0.883,1.6477,1.2635,0.822,1.496,3.0889,0.0515,48
19.6531,-1.274,-0.9191,1.6737,1.19,0.923,1.495,3.0817,0.0516,48
19.7531,-1.2348,-0.9603,1.6443,1.109,1.017,1.495,3.07,0.0418,47
19.8531,-1.2138,-1.0072,1.628,1.011,1.114,1.496,3.0768,0.0458,48
19.9531,-1.1682,-1.042,1.6621,0.915,1.193,1.496,3.0599,0.0422,49
20.0531,-1.1164,-1.0816,1.684,0.8095,1.2645,1.495,3.0412,0.04,48
20.1531,-1.0844,-1.1151,1.704,0.6975,1.3285,1.497,3.0314,0.0429,48
20.2531,-1.0427,-1.1701,1.6949,0.579,1.3835,1.503,3.0311,0.0444,48
20.3531,-1.0015,-1.1899,1.6822,0.4585,1.4305,1.504,3.0049,0.0487,48
20.4531,-0.9663,-1.22,1.6732,0.338,1.467,1.505,2.9915,0.038,48
20.5531,-0.924,-1.2541,1.6901,0.2165,1.4915,1.504,2.9788,0.0477,48
20.6531,-0.8979,-1.2903,1.6789,0.091,1.507,1.504,2.9721,0.0444,47
20.7531,-0.8432,-1.3034,1.6598,-0.038,1.511,1.506,2.9314,0.0439,49
20.8531,-0.7974,-1.3341,1.6589,-0.166,1.503,1.507,2.9105,0.0427,46
20.9531,-0.7415,-1.3607,1.6722,-0.2945,1.481,1.503,2.8816,0.0427,48
21.0531,-0.6905,-1.3729,1.6566,-0.421,1.45,1.5,2.8401,0.051,48
21.1531,-0.6289,-1.4153,1.7019,-0.537,1.409,1.497,2.8333,0.0419,47
21.2531,-0.5888,-1.4062,1.6341,-0.648,1.357,1.495,2.7673,0.0409,48
21.3531,-0.5375,-1.4439,1.6432,-0.7605,1.297,1.495,2.7539,0.0433,48
21.4531,-0.4908,-1.4512,1.6207,-0.872,1.229,1.498,2.71,0.0442,48
21.5531,-0.4464,-1.4736,1.6506,-0.978,1.152,1.499,2.6832,0.0451,49
21.6531,-0.3734,-1.4656,1.646,-1.075,1.062,1.499,2.6273,0.0355,48
21.7531,-0.3254,-1.4898,1.6228,-1.162,0.967,1.5,2.5983,0.0481,48
21.8531,-0.2783,-1.4935,1.6543,-1.238,0.867,1.5,2.5528,0.0475,47
21.9531,-0.2135,-1.5081,1.6685,-1.3085,0.762,1.5,2.526,0.0425,48
22.0531,-0.1814,-1.5172,1.6368,-1.3675,0.6485,1.498,2.4731,0.0531,48
22.1531,-0.1285,-1.5097,1.6254,-1.414,0.5285,1.499,2.413,0.0496,48
22.2531,-0.0595,-1.5309,1.6319,-1.4555,0.403,1.5,2.3888,0.0477,48
22.3531,-0.0032,-1.5174,1.639,-1.487,0.286,1.502,2.3394,0.0484,47
22.4531,0.0533,-1.5289,1.6255,-1.5095,0.1665,1.5,2.3092,0.0472,48
22.5531,0.1276,-1.512,1.6096,-1.522,0.045,1.502,2.2709,0.0532,49
22.6531,0.1583,-1.5112,1.6333,-1.52,-0.083,1.505,2.2075,0.0485,48
22.7531,0.2214,-1.4909,1.6684,-1.51,-0.206,1.507,2.1621,0.0474,46
22.8531,0.2521,-1.4816,1.639,-1.4915,-0.328,1.5065,2.0948,0.0534,48
22.9531,0.3209,-1.4637,1.6158,-1.4615,-0.4555,1.504,2.0508,0.0496,48
23.0531,0.3602,-1.4521,1.6421,-1.4205,-0.576,1.501,1.9896,0.0563,48
23.1531,0.427,-1.4413,1.6552,-1.369,-0.689,1.5,1.9534,0.045,47
